,tag,accelometer_x,accelometer_y,accelometer_z,gyroscope_x,gyroscope_y,gyroscope_z,angle,speed
157,upleft,0.09098244458436966,6.924242973327637,6.706363677978516,0.030883515253663063,0.019743163138628006,0.0228237584233284,265.3836477624626,
158,upleft,0.3256213665008545,6.955368518829346,6.624958515167236,0.0290509182959795,0.03562565892934799,0.03443019837141037,265.3836477624626,
159,upleft,0.26337021589279175,6.921848297119141,6.720729351043701,0.016222747042775154,0.012412781827151775,0.005108666140586138,265.3836477624626,
160,upleft,0.20590762794017792,7.01283073425293,6.696786403656006,0.014390152879059315,-0.015076154842972755,0.0014434745535254478,265.3836477624626,
161,upleft,0.31604427099227905,7.020013809204102,6.88114595413208,0.004005443770438433,-0.032791245728731155,0.008773856796324253,265.3836477624626,
162,upleft,0.11971373856067657,7.017619609832764,6.912271499633789,-0.005768400616943836,-0.01080009713768959,-0.0009999864269047976,265.3836477624626,
163,upleft,0.23942747712135315,6.993676662445068,6.8069233894348145,0.010724960826337337,-0.013243558816611767,0.006330396514385939,265.3836477624626,
164,upleft,0.10774236917495728,6.919454097747803,6.69199800491333,0.025385726243257523,-0.0028588492423295975,0.01915856823325157,265.3836477624626,
165,upleft,0.08619388937950134,6.888328552246094,6.711152076721191,0.024774862453341484,0.009358455426990986,0.00816299207508564,265.3836477624626,
166,upleft,0.23942747712135315,6.95297384262085,6.792557716369629,0.0003402519505470991,-0.0028588492423295975,-0.0003891211817972362,265.3836477624626,
167,upleft,0.3423812985420227,7.027196407318115,6.742278099060059,0.007059769704937935,-0.015076154842972755,0.023434624075889587,265.3836477624626,
168,upleft,0.2849186956882477,7.063110828399658,6.902694225311279,-0.003935805056244135,-0.007745771203190088,0.04909096658229828,265.3836477624626,
169,upleft,0.3974496126174927,7.115784645080566,6.833260536193848,-0.016763975843787193,0.0038606685120612383,0.024045487865805626,265.3836477624626,
170,upleft,0.23224465548992157,7.039167881011963,6.7135467529296875,-0.0002706133236642927,0.0008063421119004488,0.025267219170928,265.3836477624626,
171,upleft,0.28731298446655273,6.9601569175720215,6.780586242675781,0.012557556852698326,0.01852143555879593,-0.007719503715634346,265.3836477624626,
172,upleft,0.2178790122270584,6.9912824630737305,6.814105987548828,0.01744447834789753,-0.006524040829390287,-0.017493346706032753,265.3836477624626,
173,upleft,0.28013014793395996,6.9601569175720215,6.749460697174072,0.0003402519505470991,0.013634512200951576,-0.01566075161099434,265.3836477624626,
174,upleft,0.22506183385849,7.01283073425293,6.759037971496582,0.007670634891837835,-0.004080579616129398,0.002054339973255992,264.9993554871703,
175,upleft,0.1484450399875641,6.986494064331055,6.859597206115723,0.008281500078737736,0.0075258598662912846,-0.0064977738074958324,264.9993554871703,
176,upleft,0.13886794447898865,6.976916790008545,6.759037971496582,-0.003935805056244135,0.0038606685120612383,-0.017493346706032753,264.9993554871703,
177,upleft,0.16999350488185883,6.988888263702393,6.653689861297607,0.005227173678576946,0.006914994679391384,-0.010773830115795135,264.9993554871703,
178,upleft,0.20590762794017792,6.950579643249512,6.651295185089111,0.02355313114821911,0.006304129026830196,-0.0003891211817972362,264.9993554871703,
179,upleft,0.20830190181732178,6.967339515686035,6.70157527923584,0.024774862453341484,0.014245377853512764,0.003276070347055793,264.9993554871703,
180,upleft,0.2777358889579773,7.075081825256348,6.833260536193848,-0.0027140744496136904,0.012412781827151775,0.006941261701285839,264.9993554871703,
181,upleft,0.23224465548992157,7.084659099578857,6.792557716369629,-0.003324939403682947,0.00019547688134480268,0.014882510527968407,264.9993554871703,
182,upleft,0.41181525588035583,7.0822649002075195,6.912271499633789,-0.009433591738343239,0.0020280724857002497,0.004497800953686237,264.9993554871703,
183,upleft,0.26815879344940186,7.127756118774414,6.833260536193848,-0.006990130990743637,-0.01080009713768959,-0.001610851613804698,264.9993554871703,
